ID,Group ID,Status,Created,Last Updated,Check In,Check Out,Room,,Nights,Guest,Booking,,Fees,Total,Paid,Owing,,,Booking Source
B1M6E,-,Checked Out,1/1/2018 12:00,16/06/2021 10:04,1/1/2018 15:00,15/01/2018 10:30,Rm 6,,14 Nights,428,700,,0,700,700,0,,,DCC
B1M67,-,Checked Out,21/12/2017 12:00,16/06/2021 10:04,21/12/2017 15:00,1/1/2018 10:30,Rm 6,,11 Nights,429,550,,0,550,550,0,,,DCC
B1M63,-,Checked Out,18/12/2017 12:00,16/06/2021 10:04,18/12/2017 15:00,22/12/2017 10:30,Rm 1,,4 Nights,430,280,,0,280,280,0,,,DCC
B1M64,-,Checked Out,18/12/2017 12:00,16/06/2021 10:04,18/12/2017 15:00,1/1/2018 10:30,Rm 2,,14 Nights,431,700,,0,700,700,0,,,DCC
B1M65,-,Checked Out,18/12/2017 12:00,16/06/2021 10:04,18/12/2017 15:00,1/1/2018 10:30,Kitchen 8,,14 Nights,432,840,,0,840,840,0,,,DCC
B1M61,-,Checked Out,15/12/2017 12:00,16/06/2021 10:04,15/12/2017 15:00,1/1/2018 10:30,Rm 3,,17 Nights,433,1020,,0,1020,1020,0,,,AH DCC
B1M5W,-,Checked Out,11/12/2017 12:00,16/06/2021 10:04,11/12/2017 15:00,15/12/2017 10:30,Rm 3,,4 Nights,434,240,,0,240,240,0,,,DCC
B1M5X,-,Checked Out,11/12/2017 12:00,16/06/2021 10:04,11/12/2017 15:00,18/12/2017 10:30,Rm 1,,7 Nights,435,490,,0,490,490,0,,,DCC
B1M60,-,Checked Out,11/12/2017 12:00,16/06/2021 10:04,11/12/2017 15:00,14/12/2017 10:30,Rm 2,,3 Nights,436,210,,0,210,210,0,,,DCC
B1M5U,BG17J,Checked Out,5/12/2017 12:00,16/06/2021 10:04,5/12/2017 15:00,11/12/2017 10:30,Rm 5,,6 Nights,437,240,,0,240,240,0,,,Futures Homescape
B1M5V,BG17J,Checked Out,5/12/2017 12:00,16/06/2021 10:04,5/12/2017 15:00,11/12/2017 10:30,Rm 6,,6 Nights,438,240,,0,240,240,0,,,Futures Homescape
B1M5S,-,Checked Out,4/12/2017 12:00,16/06/2021 10:04,4/12/2017 15:00,11/12/2017 10:30,Rm 1,,7 Nights,439,490,,0,490,490,0,,,DCC
B1M5I,-,Checked Out,27/11/2017 12:00,16/06/2021 10:04,27/11/2017 15:00,4/12/2017 10:30,Rm 1,,7 Nights,440,490,,0,490,490,0,,,DCC
B1M5J,-,Checked Out,27/11/2017 12:00,16/06/2021 10:04,27/11/2017 15:00,4/12/2017 10:30,Rm 3,,7 Nights,441,420,,0,420,420,0,,,DCC
B1M5K,-,Checked Out,27/11/2017 12:00,16/06/2021 10:04,27/11/2017 15:00,4/12/2017 10:30,Rm 5,,7 Nights,442,280,,0,280,280,0,,,DCC
B1M5L,-,Checked Out,27/11/2017 12:00,16/06/2021 10:04,27/11/2017 15:00,11/12/2017 10:30,Rm 3,,14 Nights,443,840,,0,840,840,0,,,DCC
B1M5O,-,Checked Out,27/11/2017 12:00,16/06/2021 10:04,27/11/2017 15:00,14/12/2017 10:30,Rm 0,,17 Nights,444,850,,0,850,850,0,,,DCC
B1M5P,-,Checked Out,27/11/2017 12:00,16/06/2021 10:04,27/11/2017 15:00,14/12/2017 10:30,Kitchen 8,,17 Nights,445,850,,0,850,850,0,,,DCC
B1M5B,-,Checked Out,20/11/2017 12:00,16/06/2021 10:04,20/11/2017 15:00,27/11/2017 10:30,Rm 3,,7 Nights,446,420,,0,420,0,420,,,DCC
B1M5C,-,Checked Out,20/11/2017 12:00,16/06/2021 10:04,20/11/2017 15:00,27/11/2017 10:30,Rm 1,,7 Nights,447,490,,0,490,490,0,,,DCC
B1M5D,-,Checked Out,20/11/2017 12:00,16/06/2021 10:04,20/11/2017 15:00,27/11/2017 10:30,Rm 3,,7 Nights,448,420,,0,420,420,0,,,DCC
B1M5E,-,Checked Out,20/11/2017 12:00,16/06/2021 10:04,20/11/2017 15:00,27/11/2017 10:30,Rm 5,,7 Nights,449,280,,0,280,280,0,,,DCC
B1M5A,-,Checked Out,15/11/2017 12:00,16/06/2021 10:04,15/11/2017 15:00,20/11/2017 10:30,Rm 3,,5 Nights,450,300,,0,300,300,0,,,DCC
B1M53,-,Checked Out,13/11/2017 12:00,16/06/2021 10:04,13/11/2017 15:00,20/11/2017 10:30,Rm 1,,7 Nights,451,490,,0,490,490,0,,,DCC
B1M54,-,Checked Out,13/11/2017 12:00,16/06/2021 10:04,13/11/2017 15:00,20/11/2017 10:30,Rm 5,,7 Nights,452,280,,0,280,280,0,,,DCC
B1M55,-,Checked Out,13/11/2017 12:00,16/06/2021 10:04,13/11/2017 15:00,27/11/2017 10:30,Rm 0,,14 Nights,453,700,,0,700,700,0,,,DCC
B1M56,-,Checked Out,13/11/2017 12:00,16/06/2021 10:04,13/11/2017 15:00,27/11/2017 10:30,Kitchen 8,,14 Nights,454,700,,0,700,700,0,,,DCC
B1M51,-,Checked Out,7/11/2017 12:00,16/06/2021 10:04,7/11/2017 15:00,13/11/2017 10:30,Rm 1,,6 Nights,455,420,,0,420,420,0,,,DCC
B1M4Y,-,Checked Out,2/11/2017 12:00,16/06/2021 10:04,2/11/2017 15:00,13/11/2017 10:30,Kitchen 8,,11 Nights,456,550,,0,550,550,0,,,DCC
B1M4T,-,Checked Out,30/10/2017 12:00,16/06/2021 10:04,30/10/2017 15:00,13/11/2017 10:30,Rm 3,,14 Nights,457,840,,0,840,840,0,,,DCC
B1M4U,-,Checked Out,30/10/2017 12:00,16/06/2021 10:04,30/10/2017 15:00,13/11/2017 10:30,Rm 5,,14 Nights,458,560,,0,560,560,0,,,DCC
B1M4W,-,Checked Out,30/10/2017 12:00,16/06/2021 10:04,30/10/2017 15:00,13/11/2017 10:30,Rm 0,,14 Nights,459,700,,0,700,700,0,,,DCC
B1M4R,-,Checked Out,23/10/2017 12:00,16/06/2021 10:04,23/10/2017 15:00,31/10/2017 10:30,Kitchen 8,,8 Nights,460,400,,0,400,400,0,,,DCC
B1M4P,-,Checked Out,20/10/2017 12:00,16/06/2021 10:04,20/10/2017 15:00,25/10/2017 10:30,Rm 1,,5 Nights,461,300,,0,300,300,0,,,AH DCC
B1M4O,-,Checked Out,18/10/2017 12:00,16/06/2021 10:04,18/10/2017 15:00,30/10/2017 10:30,Rm 0,,12 Nights,462,600,,0,600,600,0,,,DCC
B1M4N,-,Checked Out,16/10/2017 12:00,16/06/2021 10:04,16/10/2017 15:00,30/10/2017 10:30,Rm 3,,14 Nights,463,840,,0,840,840,0,,,DCC
B1M4J,-,Checked Out,11/10/2017 12:00,16/06/2021 10:04,11/10/2017 15:00,12/10/2017 10:30,Rm 6,,1 Night,464,50,,0,50,50,0,,,DCC
B1M4K,-,Checked Out,11/10/2017 12:00,16/06/2021 10:04,11/10/2017 15:00,12/10/2017 10:30,Rm 0,,1 Night,465,30,,0,30,0,30,,,Multi Agency Safeguarding Hub (MASH)
B1M4I,-,Checked Out,10/10/2017 12:00,16/06/2021 10:04,10/10/2017 15:00,11/10/2017 10:30,Rm 0,,1 Night,466,40,,0,40,40,0,,,AH DCC
B1M4H,-,Checked Out,9/10/2017 12:00,16/06/2021 10:04,9/10/2017 15:00,23/10/2017 10:30,Kitchen 8,,14 Nights,467,700,,0,700,700,0,,,DCC
B1M4E,BG17I,Checked Out,4/10/2017 12:00,16/06/2021 10:04,4/10/2017 15:00,9/10/2017 10:30,Rm 6,,5 Nights,468,200,,0,200,200,0,,,DCC
B1M4F,BG17I,Checked Out,4/10/2017 12:00,16/06/2021 10:04,4/10/2017 15:00,9/10/2017 10:30,Rm 0,,5 Nights,469,200,,0,200,200,0,,,DCC
B1M4G,-,Checked Out,4/10/2017 12:00,16/06/2021 10:04,4/10/2017 15:00,20/10/2017 10:30,Rm 1,,16 Nights,470,960,,0,960,960,0,,,AH DCC
B1M4B,-,Checked Out,2/10/2017 12:00,16/06/2021 10:04,2/10/2017 15:00,3/10/2017 10:30,Rm 1,,1 Night,471,60,,0,60,60,0,,,DCC
B1M4C,-,Checked Out,2/10/2017 12:00,16/06/2021 10:04,2/10/2017 15:00,16/10/2017 10:30,Rm 3,,14 Nights,472,840,,0,840,840,0,,,DCC
B1M48,-,Checked Out,27/09/2017 12:00,16/06/2021 10:04,27/09/2017 15:00,9/10/2017 10:30,Kitchen 8,,12 Nights,473,600,,0,600,600,0,,,DCC
B1M44,BG17H,Checked Out,18/09/2017 12:00,16/06/2021 10:04,18/09/2017 15:00,27/09/2017 10:30,Rm 0,,9 Nights,474,360,,0,360,360,0,,,DCC
B1M45,BG17H,Checked Out,18/09/2017 12:00,16/06/2021 10:04,18/09/2017 15:00,27/09/2017 10:30,Kitchen 8,,9 Nights,475,450,,0,450,450,0,,,DCC
B1M46,-,Checked Out,18/09/2017 12:00,16/06/2021 10:04,18/09/2017 15:00,2/10/2017 10:30,Rm 3,,14 Nights,476,840,,0,840,840,0,,,DCC
B1M41,-,Checked Out,11/9/2017 12:00,16/06/2021 10:04,11/9/2017 15:00,14/09/2017 10:30,Rm 1,,3 Nights,477,150,,0,150,150,0,,,DCC
B1M3X,BG17H,Checked Out,4/9/2017 12:00,16/06/2021 10:04,4/9/2017 15:00,18/09/2017 10:30,Rm 0,,14 Nights,478,560,,0,560,560,0,,,DCC
B1M3Y,BG17H,Checked Out,4/9/2017 12:00,16/06/2021 10:04,4/9/2017 15:00,18/09/2017 10:30,Kitchen 8,,14 Nights,479,700,,0,700,700,0,,,DCC
B1M3Z,-,Checked Out,4/9/2017 12:00,16/06/2021 10:04,4/9/2017 15:00,18/09/2017 10:30,Rm 3,,14 Nights,480,840,,0,840,840,0,,,DCC
B1M3U,-,Checked Out,28/08/2017 12:00,16/06/2021 10:04,28/08/2017 15:00,12/9/2017 10:30,Rm 1,,15 Nights,481,1200,,0,1200,1200,0,,,DCC
B1M3S,BG17H,Checked Out,22/08/2017 12:00,16/06/2021 10:04,22/08/2017 15:00,4/9/2017 10:30,Rm 0,,13 Nights,482,520,,0,520,520,0,,,DCC
B1M3T,BG17H,Checked Out,22/08/2017 12:00,16/06/2021 10:04,22/08/2017 15:00,4/9/2017 10:30,Kitchen 8,,13 Nights,483,650,,0,650,650,0,,,DCC
B1M3R,-,Checked Out,21/08/2017 12:00,16/06/2021 10:04,21/08/2017 15:00,4/9/2017 10:30,Rm 3,,14 Nights,484,840,,0,840,840,0,,,DCC
B1M3N,BG17G,Checked Out,16/08/2017 12:00,16/06/2021 10:04,16/08/2017 15:00,22/08/2017 10:30,Rm 0,,6 Nights,485,240,,0,240,240,0,,,DCC
B1M3O,BG17G,Checked Out,16/08/2017 12:00,16/06/2021 10:04,16/08/2017 15:00,22/08/2017 10:30,Kitchen 8,,6 Nights,486,300,,0,300,300,0,,,DCC
B1M3L,-,Checked Out,14/08/2017 12:00,16/06/2021 10:04,14/08/2017 15:00,28/08/2017 10:30,Rm 1,,14 Nights,487,1120,,0,1120,1120,0,,,DCC
B1M3J,-,Checked Out,3/8/2017 12:00,16/06/2021 10:04,3/8/2017 15:00,21/08/2017 10:30,Rm 3,,18 Nights,488,1080,,0,1080,1080,0,,,DCC
B1M3I,-,Checked Out,1/8/2017 12:00,16/06/2021 10:04,1/8/2017 15:00,14/08/2017 10:30,Rm 1,,13 Nights,489,1040,,0,1040,1040,0,,,DCC
B1M3F,-,Checked Out,10/7/2017 12:00,16/06/2021 10:04,10/7/2017 15:00,27/07/2017 10:30,Rm 3,,17 Nights,490,1190,,0,1190,1190,0,,,AH DCC
B1M3D,-,Checked Out,4/7/2017 12:00,16/06/2021 10:04,4/7/2017 15:00,14/07/2017 10:30,Rm 1,,10 Nights,491,600,,0,600,600,0,,,DCC
B1M39,BG17F,Checked Out,19/06/2017 12:00,16/06/2021 10:04,19/06/2017 15:00,3/7/2017 10:30,Rm 5,,14 Nights,492,560,,0,560,560,0,,,AH DCC
B1M3A,BG17F,Checked Out,19/06/2017 12:00,16/06/2021 10:04,19/06/2017 15:00,3/7/2017 10:30,Rm 6,,14 Nights,493,420,,0,420,420,0,,,AH DCC
B1M34,BG17F,Checked Out,5/6/2017 12:00,16/06/2021 10:04,5/6/2017 15:00,19/06/2017 10:30,Rm 5,,14 Nights,494,560,,0,560,560,0,,,AH DCC
B1M35,BG17F,Checked Out,5/6/2017 12:00,16/06/2021 10:04,5/6/2017 15:00,19/06/2017 10:30,Rm 6,,14 Nights,495,420,,0,420,420,0,,,AH DCC
B1M30,BG17F,Checked Out,22/05/2017 12:00,16/06/2021 10:04,22/05/2017 15:00,5/6/2017 10:30,Rm 5,,14 Nights,496,560,,0,560,560,0,,,AH DCC
B1M31,BG17F,Checked Out,22/05/2017 12:00,16/06/2021 10:04,22/05/2017 15:00,5/6/2017 10:30,Rm 6,,14 Nights,497,420,,0,420,420,0,,,AH DCC
B1M2Y,BG17F,Checked Out,8/5/2017 12:00,16/06/2021 10:04,8/5/2017 15:00,22/05/2017 10:30,Rm 5,,14 Nights,498,560,,0,560,560,0,,,AH DCC
B1M2Z,BG17F,Checked Out,8/5/2017 12:00,16/06/2021 10:04,8/5/2017 15:00,22/05/2017 10:30,Rm 6,,14 Nights,499,420,,0,420,420,0,,,AH DCC
B1M2W,BG17F,Checked Out,24/04/2017 12:00,16/06/2021 10:04,24/04/2017 15:00,8/5/2017 10:30,Rm 5,,14 Nights,500,560,,0,560,560,0,,,AH DCC
B1M2X,BG17F,Checked Out,24/04/2017 12:00,16/06/2021 10:04,24/04/2017 15:00,8/5/2017 10:30,Rm 6,,14 Nights,501,420,,0,420,420,0,,,AH DCC
B1M2Q,-,Checked Out,10/4/2017 12:00,16/06/2021 10:04,10/4/2017 15:00,13/04/2017 10:30,Kitchen 8,,3 Nights,502,150,,0,150,150,0,,,DCC
B1M2R,BG17B,Checked Out,10/4/2017 12:00,16/06/2021 10:04,10/4/2017 15:00,24/04/2017 10:30,Rm 5,,14 Nights,503,560,,0,560,560,0,,,AH DCC
B1M2S,BG17B,Checked Out,10/4/2017 12:00,16/06/2021 10:04,10/4/2017 15:00,24/04/2017 10:30,Rm 6,,14 Nights,504,420,,0,420,420,0,,,AH DCC
B1M2N,-,Checked Out,3/4/2017 12:00,16/06/2021 10:04,3/4/2017 15:00,28/04/2017 10:30,Rm 1,,25 Nights,505,750,,0,750,750,0,,,EBC
B1M2J,-,Checked Out,27/03/2017 12:00,16/06/2021 10:04,27/03/2017 15:00,10/4/2017 10:30,Kitchen 8,,14 Nights,506,700,,0,700,700,0,,,DCC
B1M2K,BG17B,Checked Out,27/03/2017 12:00,16/06/2021 10:04,27/03/2017 15:00,10/4/2017 10:30,Rm 5,,14 Nights,507,560,,0,560,560,0,,,AH DCC
B1M2L,BG17B,Checked Out,27/03/2017 12:00,16/06/2021 10:04,27/03/2017 15:00,10/4/2017 10:30,Rm 6,,14 Nights,508,420,,0,420,420,0,,,AH DCC
B1M2E,-,Checked Out,14/03/2017 12:00,16/06/2021 10:04,14/03/2017 15:00,3/4/2017 10:30,Rm 2,,20 Nights,509,600,,0,600,600,0,,,EBC
B1M2B,-,Checked Out,13/03/2017 12:00,16/06/2021 10:04,13/03/2017 15:00,27/03/2017 10:30,Kitchen 8,,14 Nights,510,700,,0,700,700,0,,,DCC
B1M2C,BG17B,Checked Out,13/03/2017 12:00,16/06/2021 10:04,13/03/2017 15:00,27/03/2017 10:30,Rm 5,,14 Nights,511,560,,0,560,560,0,,,AH DCC
B1M2D,BG17B,Checked Out,13/03/2017 12:00,16/06/2021 10:04,13/03/2017 15:00,27/03/2017 10:30,Rm 6,,14 Nights,512,420,,0,420,420,0,,,AH DCC
B1M2A,-,Checked Out,6/3/2017 12:00,16/06/2021 10:04,6/3/2017 15:00,16/03/2017 10:30,Rm 3,,10 Nights,513,700,,0,700,700,0,,,DCC
B1M25,-,Checked Out,27/02/2017 12:00,16/06/2021 10:04,27/02/2017 15:00,13/03/2017 10:30,Kitchen 8,,14 Nights,514,700,,0,700,700,0,,,DCC
B1M27,BG17B,Checked Out,27/02/2017 12:00,16/06/2021 10:04,27/02/2017 15:00,13/03/2017 10:30,Rm 5,,14 Nights,515,560,,0,560,560,0,,,AH DCC
B1M28,BG17B,Checked Out,27/02/2017 12:00,16/06/2021 10:04,27/02/2017 15:00,13/03/2017 10:30,Rm 6,,14 Nights,516,420,,0,420,420,0,,,AH DCC
B1M20,-,Checked Out,20/02/2017 12:00,16/06/2021 10:04,20/02/2017 15:00,10/3/2017 10:30,Rm 1,,18 Nights,517,720,,0,720,720,0,,,DCC
B1M21,-,Checked Out,20/02/2017 12:00,16/06/2021 10:04,20/02/2017 15:00,6/3/2017 10:30,Rm 3,,14 Nights,518,980,,0,980,980,0,,,DCC
B1M1U,-,Checked Out,13/02/2017 12:00,16/06/2021 10:04,13/02/2017 15:00,27/02/2017 10:30,Kitchen 8,,14 Nights,519,700,,0,700,700,0,,,DCC
B1M1X,BG17B,Checked Out,13/02/2017 12:00,16/06/2021 10:04,13/02/2017 15:00,27/02/2017 10:30,Rm 5,,14 Nights,520,560,,0,560,560,0,,,AH DCC
B1M1Y,BG17B,Checked Out,13/02/2017 12:00,16/06/2021 10:04,13/02/2017 15:00,27/02/2017 10:30,Rm 6,,14 Nights,521,420,,0,420,420,0,,,AH DCC
B1M1T,-,Checked Out,6/2/2017 12:00,16/06/2021 10:04,6/2/2017 15:00,20/02/2017 10:30,Rm 3,,14 Nights,522,980,,0,980,980,0,,,DCC
B1M1S,-,Checked Out,3/2/2017 12:00,16/06/2021 10:04,3/2/2017 15:00,13/02/2017 10:30,Rm 1,,10 Nights,523,400,,0,400,400,0,,,DCC
B1M1P,-,Checked Out,30/01/2017 12:00,16/06/2021 10:04,30/01/2017 15:00,13/02/2017 10:30,Kitchen 8,,14 Nights,524,700,,0,700,700,0,,,DCC
B1M1Q,BG17B,Checked Out,30/01/2017 12:00,16/06/2021 10:04,30/01/2017 15:00,13/02/2017 10:30,Rm 5,,14 Nights,525,560,,0,560,560,0,,,AH DCC
B1M1R,BG17B,Checked Out,30/01/2017 12:00,16/06/2021 10:04,30/01/2017 15:00,13/02/2017 10:30,Rm 6,,14 Nights,526,420,,0,420,420,0,,,AH DCC
B1M1O,-,Checked Out,29/01/2017 12:00,16/06/2021 10:04,29/01/2017 15:00,18/02/2017 10:30,Rm 0,,20 Nights,527,600,,0,600,600,0,,,CTW
B1M1N,-,Checked Out,26/01/2017 12:00,16/06/2021 10:04,26/01/2017 15:00,6/2/2017 10:30,Rm 3,,11 Nights,528,770,,0,770,770,0,,,DCC
B1M1B,BG17D,Checked Out,16/01/2017 12:00,16/06/2021 10:04,16/01/2017 15:00,25/01/2017 10:30,Rm 3,,9 Nights,529,540,,0,540,540,0,,,DCC
B1M1C,BG17D,Checked Out,16/01/2017 12:00,16/06/2021 10:04,16/01/2017 15:00,25/01/2017 10:30,Rm 4,,9 Nights,530,360,,0,360,360,0,,,DCC
B1M1D,BG17B,Checked Out,16/01/2017 12:00,16/06/2021 10:04,16/01/2017 15:00,30/01/2017 10:30,Rm 5,,14 Nights,531,560,,0,560,560,0,,,AH DCC
B1M1E,BG17B,Checked Out,16/01/2017 12:00,16/06/2021 10:04,16/01/2017 15:00,30/01/2017 10:30,Rm 6,,14 Nights,532,420,,0,420,420,0,,,AH DCC
B1M1F,-,Checked Out,16/01/2017 12:00,16/06/2021 10:04,16/01/2017 15:00,30/01/2017 10:30,Kitchen 8,,14 Nights,533,700,,0,700,700,0,,,DCC
B1M1A,-,Checked Out,12/1/2017 12:00,16/06/2021 10:04,12/1/2017 15:00,29/01/2017 10:30,Rm 0,,17 Nights,534,510,,0,510,510,0,,,CTW
B1M13,BG17D,Checked Out,2/1/2017 12:00,16/06/2021 10:04,2/1/2017 15:00,16/01/2017 10:30,Rm 3,,14 Nights,535,840,,0,840,840,0,,,DCC
B1M14,BG17D,Checked Out,2/1/2017 12:00,16/06/2021 10:04,2/1/2017 15:00,16/01/2017 10:30,Rm 4,,14 Nights,536,560,,0,560,560,0,,,DCC
B1M15,BG17B,Checked Out,2/1/2017 12:00,16/06/2021 10:04,2/1/2017 15:00,16/01/2017 10:30,Rm 5,,14 Nights,537,560,,0,560,560,0,,,AH DCC
B1M16,BG17B,Checked Out,2/1/2017 12:00,16/06/2021 10:04,2/1/2017 15:00,16/01/2017 10:30,Rm 6,,14 Nights,538,420,,0,420,420,0,,,AH DCC
B1M11,-,Checked Out,29/12/2016 12:00,16/06/2021 10:04,29/12/2016 15:00,16/01/2017 10:30,Kitchen 8,,18 Nights,539,900,,0,900,900,0,,,DCC
B1M0U,-,Checked Out,19/12/2016 12:00,16/06/2021 10:04,19/12/2016 15:00,4/1/2017 10:30,Rm 6,,16 Nights,540,640,,0,640,640,0,,,AH DCC
B1M0V,BG17D,Checked Out,19/12/2016 12:00,16/06/2021 10:04,19/12/2016 15:00,2/1/2017 10:30,Rm 3,,14 Nights,541,840,,0,840,840,0,,,DCC
B1M0W,BG17D,Checked Out,19/12/2016 12:00,16/06/2021 10:04,19/12/2016 15:00,2/1/2017 10:30,Rm 4,,14 Nights,542,560,,0,560,560,0,,,DCC
B1M0X,BG17B,Checked Out,19/12/2016 12:00,16/06/2021 10:04,19/12/2016 15:00,2/1/2017 10:30,Rm 5,,14 Nights,543,560,,0,560,560,0,,,AH DCC
B1M0Y,BG17B,Checked Out,19/12/2016 12:00,16/06/2021 10:04,19/12/2016 15:00,2/1/2017 10:30,Rm 6,,14 Nights,544,420,,0,420,420,0,,,AH DCC
B1M0T,-,Checked Out,15/12/2016 12:00,16/06/2021 10:04,15/12/2016 15:00,4/1/2017 10:30,Rm 1,,20 Nights,545,1600,,0,1600,1600,0,,,DCC
B1M0Q,BG17D,Checked Out,8/12/2016 12:00,16/06/2021 10:04,8/12/2016 15:00,19/12/2016 10:30,Rm 3,,11 Nights,546,660,,0,660,660,0,,,DCC
B1M0R,BG17D,Checked Out,8/12/2016 12:00,16/06/2021 10:04,8/12/2016 15:00,19/12/2016 10:30,Rm 4,,11 Nights,547,440,,0,440,440,0,,,DCC
B1M0L,BG17B,Checked Out,5/12/2016 12:00,16/06/2021 10:04,5/12/2016 15:00,19/12/2016 10:30,Rm 5,,14 Nights,548,560,,0,560,560,0,,,AH DCC
B1M0M,BG17B,Checked Out,5/12/2016 12:00,16/06/2021 10:04,5/12/2016 15:00,19/12/2016 10:30,Rm 6,,14 Nights,549,420,,0,420,420,0,,,AH DCC
B1M0N,-,Checked Out,5/12/2016 12:00,16/06/2021 10:04,5/12/2016 15:00,21/12/2016 10:30,Kitchen 8,,16 Nights,550,960,,0,960,960,0,,,DCC
B1M0H,-,Checked Out,28/11/2016 12:00,16/06/2021 10:04,28/11/2016 15:00,20/12/2016 10:30,Rm 0,,22 Nights,551,880,,0,880,880,0,,,DCC
B1M0I,-,Checked Out,28/11/2016 12:00,16/06/2021 10:04,28/11/2016 15:00,9/12/2016 10:30,Rm 1,,11 Nights,552,440,,0,440,440,0,,,DCC
B1M0G,-,Checked Out,23/11/2016 12:00,16/06/2021 10:04,23/11/2016 15:00,8/12/2016 10:30,Rm 3,,15 Nights,553,900,,0,900,900,0,,,DCC
B1M0E,BG17B,Checked Out,21/11/2016 12:00,16/06/2021 10:04,21/11/2016 15:00,5/12/2016 10:30,Rm 5,,14 Nights,554,560,,0,560,560,0,,,AH DCC
B1M0F,BG17B,Checked Out,21/11/2016 12:00,16/06/2021 10:04,21/11/2016 15:00,5/12/2016 10:30,Rm 6,,14 Nights,555,420,,0,420,420,0,,,AH DCC
B1M07,-,Checked Out,14/11/2016 12:00,16/06/2021 10:04,14/11/2016 15:00,21/11/2016 10:30,Rm 3,,7 Nights,556,490,,0,490,490,0,,,SRSS
B1M08,BG17A,Checked Out,14/11/2016 12:00,16/06/2021 10:04,14/11/2016 15:00,21/11/2016 10:30,Rm 5,,7 Nights,557,280,,0,280,280,0,,,DCC
B1M09,BG17A,Checked Out,14/11/2016 12:00,16/06/2021 10:04,14/11/2016 15:00,21/11/2016 10:30,Rm 6,,7 Nights,558,210,,0,210,210,0,,,DCC
B1M0A,-,Checked Out,14/11/2016 12:00,16/06/2021 10:04,14/11/2016 15:00,5/12/2016 10:30,Kitchen 8,,21 Nights,559,1260,,0,1260,1260,0,,,DCC
B1M0B,-,Checked Out,14/11/2016 12:00,16/06/2021 10:04,14/11/2016 15:00,28/11/2016 10:30,Rm 1,,14 Nights,560,560,,0,560,560,0,,,DCC
B1M03,-,Checked Out,7/11/2016 12:00,16/06/2021 10:04,7/11/2016 15:00,14/11/2016 10:30,Rm 3,,7 Nights,561,490,,0,490,490,0,,,SRSS
B1M01,-,Checked Out,3/11/2016 12:00,16/06/2021 10:04,3/11/2016 15:00,28/11/2016 10:30,Rm 0,,25 Nights,562,1000,,0,1000,1000,0,,,DCC
B1LZY,-,Checked Out,31/10/2016 12:00,16/06/2021 10:04,31/10/2016 15:00,7/11/2016 10:30,Rm 3,,7 Nights,563,490,,0,490,490,0,,,SRSS
B1LZZ,BG17A,Checked Out,31/10/2016 12:00,16/06/2021 10:04,31/10/2016 15:00,14/11/2016 10:30,Rm 5,,14 Nights,564,560,,0,560,560,0,,,DCC
B1M00,BG17A,Checked Out,31/10/2016 12:00,16/06/2021 10:04,31/10/2016 15:00,14/11/2016 10:30,Rm 6,,14 Nights,565,420,,0,420,420,0,,,DCC
B1LZU,-,Checked Out,26/10/2016 12:00,16/06/2021 10:04,26/10/2016 15:00,14/11/2016 10:30,Rm 1,,19 Nights,566,760,,0,760,760,0,,,DCC
B1LZS,-,Checked Out,24/10/2016 12:00,16/06/2021 10:04,24/10/2016 15:00,31/10/2016 10:30,Rm 3,,7 Nights,567,490,,0,490,490,0,,,SRSS
B1LZT,-,Checked Out,24/10/2016 12:00,16/06/2021 10:04,24/10/2016 15:00,26/10/2016 10:30,Rm 1,,2 Nights,568,80,,0,80,80,0,,,AH DCC
B1LZQ,-,Checked Out,21/10/2016 12:00,16/06/2021 10:04,21/10/2016 15:00,14/11/2016 10:30,Kitchen 8,,24 Nights,569,1440,,0,1440,1440,0,,,DCC
B1LZM,-,Checked Out,17/10/2016 12:00,16/06/2021 10:04,17/10/2016 15:00,24/10/2016 10:30,Rm 3,,7 Nights,570,490,,0,490,490,0,,,SRSS
B1LZN,BG17A,Checked Out,17/10/2016 12:00,16/06/2021 10:04,17/10/2016 15:00,31/10/2016 10:30,Rm 5,,14 Nights,571,560,,0,560,560,0,,,DCC
B1LZO,BG17A,Checked Out,17/10/2016 12:00,16/06/2021 10:04,17/10/2016 15:00,31/10/2016 10:30,Rm 6,,14 Nights,572,420,,0,420,420,0,,,DCC
B1LZP,-,Checked Out,17/10/2016 12:00,16/06/2021 10:04,17/10/2016 15:00,3/11/2016 10:30,Rm 0,,17 Nights,573,680,,0,680,680,0,,,DCC
B1LZK,-,Checked Out,14/10/2016 12:00,16/06/2021 10:04,14/10/2016 15:00,21/10/2016 10:30,Rm 1,,7 Nights,574,560,,0,560,560,0,,,SRSS
B1LZH,-,Checked Out,10/10/2016 12:00,16/06/2021 10:04,10/10/2016 15:00,17/10/2016 10:30,Rm 3,,7 Nights,575,490,,0,490,490,0,,,SRSS
B1LZF,-,Checked Out,6/10/2016 12:00,16/06/2021 10:04,6/10/2016 15:00,17/10/2016 10:30,Rm 0,,11 Nights,576,440,,0,440,440,0,,,DCC
B1LZC,-,Checked Out,3/10/2016 12:00,16/06/2021 10:04,3/10/2016 15:00,10/10/2016 10:30,Rm 3,,7 Nights,577,490,,0,490,490,0,,,SRSS
B1LZD,BG17A,Checked Out,3/10/2016 12:00,16/06/2021 10:04,3/10/2016 15:00,17/10/2016 10:30,Rm 5,,14 Nights,578,560,,0,560,560,0,,,DCC
